/Users/landen/Research/bsim/bins/hyper/x64/hyper-application-O3,hyper-O1-x64.mv.db,0.0,0.9
3 "hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","0.6569874419732665","62.51332591146172"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::chain::Chain<bytes::buf::chain::Chain<hyper::proto::h1::encode::ChunkSize,_bytes::bytes::Bytes>,_&[u8]>>","0.6547114053277864","61.18153319130785"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::io::Buffered<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","0.44742577880766915","31.882415998281314"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::bytes::Bytes>","0.40235510970000066","36.61725575905992"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","alloc::vec::Vec<u8,_alloc::alloc::Global>::extend_from_slice<u8,_alloc::alloc::Global>","0.24802739420283007","13.772596162780768"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::conn::Conn<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>::write_body<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>","0.2453160574353413","14.454295443746112"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","tokio::io::poll_evented::PollEvented<mio::net::tcp::stream::TcpStream>::poll_read<mio::net::tcp::stream::TcpStream>","0.2435873623415792","14.369355498043728"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","alloc::vec::spec_extend::spec_extend<u8,_alloc::alloc::Global>","0.23874127700433745","12.495496352037307"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","http_body_util::full::Full<bytes::bytes::Bytes>::new<bytes::bytes::Bytes>","0.23041141803421022","9.94922042509188"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::conn::Conn<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>::poll_read_keep_alive<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>","0.22464968585237513","13.454313569972026"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","bytes::buf::chain::chunk<bytes::buf::chain::Chain<hyper::proto::h1::encode::ChunkSize,_bytes::bytes::Bytes>,_&[u8]>","0.2239133744946085","10.664039716604632"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","hyper::proto::h1::io::Cursor<alloc::vec::Vec<u8,_alloc::alloc::Global>>::maybe_unshift","0.21959718172201412","8.358561606391321"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","bytes::bytes::bytes_mut::BytesMut::extend_from_slice","0.2148067253871758","8.151169010002318"
"hyper::proto::h1::io::WriteBuf<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::buffer<hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>,_bytes::buf::take::Take<bytes::bytes::Bytes>>","bytes::bytes::bytes_mut::put_slice","0.2148067253871758","8.151169010002318"
